inn,company_name,phone,email,short,reputation,successful_tenders,unsuccessful_tenders
7708779588,"АО ""ВИСТ ГРУПП""",8 (499) 759-46-40,info@vistgroup.ru,"Платформа для сбора, хранения, обработки и предоставления данных производства",0,0,0
1831168300,"ООО КОНЦЕРН ""АКСИОН""",8 (341) 272-39-27,office@concern-axion.udmlink.ru,Дефибриллятор-монитор,0,0,0
7812014560,"ПАО ""МЕГАФОН""",8 (499) 755-21-55,info@megafon.ru,Агрегатор музыкального контента,0,0,0
7707140573,"АО ""КОРПОРАЦИЯ ГАЛАКТИКА""",8 (495) 252-02-55,market@galaktika.ru,Модульная ERP-система для высших учебных заведений,0,0,0
7724053916,"ЗАО ФИРМА ЦВ ""ПРОТЕК""",8 (495) 737-35-00,protek@protek.ru,Мобильное приложение для телемедицины,0,0,0
7708779588,"АО ""ВИСТ ГРУПП""",8 (499) 759-46-40,info@vistgroup.ru,Программный продукт для управления подземными работами,0,0,0
1831192462,"ООО ""Окфил""",8 (800) 350-05-01,info@okfil.com,Оконные Фильтры,0,0,0
7729391997,"ООО ""СМАРТ ДЕЛЬТА СИСТЕМС""",8 (495) 775-34-35,info@sdsys.ru,Медицинская информационная система,0,0,0
7723594937,"ООО ""АБИ ПРОДАКШН""",8 (495) 783-37-00,sales@abbyy.ru,Диагностика качества работы образовательных организаций,0,0,0
5018202462,"ООО ""Биософт-Пмо""",8 (495) 149-87-77,office@biosoft-m.ru,Мобильный сервис для систем дистанционного медосмотра работников транспортных предприятий,0,0,0
7729391997,"ООО ""СМАРТ ДЕЛЬТА СИСТЕМС""",8 (495) 775-34-35,info@sdsys.ru,Медицинская информационная система для стоматологических клиник,0,0,0
7723594937,"ООО ""АБИ ПРОДАКШН""",8 (495) 783-37-00,sales@abbyy.ru,Система автоматизации подачи документов на поступление в учебные заведения,0,0,0
5018202462,"ООО ""Биософт-Пмо""",8 (495) 149-87-77,office@biosoft-m.ru,Мобильный сервис для систем дистанционного медосмотра работников транспортных предприятий,0,0,0
7708779771,"ООО ""Инвизибл Вайн""",8 (499) 350-97-46,info@invisible.ru,Сервис винных сетов,0,0,0
7729391997,"ООО ""СМАРТ ДЕЛЬТА СИСТЕМС""",8 (495) 775-34-35,info@sdsys.ru,Программный комплекс для автоматизации учета и управления процессами клинико-диагностической лаборатории,0,0,0
7709545670,"ООО ""ВЕБСОФТ ДЕВЕЛОПМЕНТ""",8 (495) 230-02-34,info@websoft.ru,Платформа управления талантами и автоматизации HR-процессов,0,0,0
7723415056,"ООО ""ВЕТЭКСПЕРТ""",8 (800) 511-82-23,sales@vetexpert.ru,Сервис телемедицины для домашних животных,0,0,0
5018202462,"ООО ""Биософт-Пмо""",8 (495) 149-87-77,office@biosoft-m.ru,Мобильный сервис для систем дистанционного медосмотра работников транспортных предприятий,0,0,0
7722333690,"ООО ""ТРИДЕКЬЮ""",8 (926) 017-17-70,info@3dquality.ru,3D сканер,0,0,0
7734350820,"ООО ""Некст Ту Ю""",8 (400) 938-85-26,help@next2u.ru,Сервис аренды вещей,0,0,0
5024148238,"ООО ""Отто Бокк-Ортопедическая Техника""",8 (916) 239-19-37,info@ottobock.ru,Протез кисти,0,0,0
7729387775,"ООО ""П.М.Т.""",8 (495) 780-60-51,pmt@pmtech.ru,Медицинская информационная система,0,0,0
7709545670,"ООО ""ВЕБСОФТ ДЕВЕЛОПМЕНТ""",8 (495) 230-02-34,support@websoft.ru,Инструмент для разработки электронных курсов,0,0,0
7725752032,"АО ""СОЦМЕДИКА""",8 (499) 991-19-88,info@socmedica.com,Онлайн-сервис для определения вероятности заражения коронавирусной инфекцией,0,0,0
7708806062,"ООО ""КЛАУДПЭЙМЕНТС""",8 (495) 374-78-60,sales@cloudpayments.ru,Платежный сервис,0,0,0
7729652455,"ООО ""НПЦ ""Бизнесавтоматика""",8 (495) 221-29-65,info@npc.ba,Цифровая платформа для автоматизации бизнес-процессов,0,0,0
7729387775,"ООО ""П.М.Т.""",8 (495) 780-60-51,pmt@pmtech.ru,Мобильное приложение для клиники,0,0,0
7709545670,"ООО ""ВЕБСОФТ ДЕВЕЛОПМЕНТ""",8 (495) 230-02-34,info@websoft.ru,Система для организации дистанционного обучения,0,0,0
7707427576,"ООО ""МЕДИКАТА""",8 (499) 380-65-00,info@e-rx.ru,Электронный рецепт,0,0,0
7729665790,"ООО ""Актив-Айти""",8 (495) 665-07-74,sales@finacademy.net,Центр финансового образования,0,0,0
7717799164,"ООО ""Мсай-Аваль""",8 (4212) 92-97-94,sale@eco-future.ru,Выращивание зелени методом проточной гидропоники,0,0,0
7743137030,"ООО ""ГдеМатериал""",8 (495) 191-49-54,zaraz@gdematerial.ru,Маркетплейс строительных материалов,0,0,0
7702430367,"ООО ""ДИБРЕЙН""",,hello@dbrain.io,Cервис извлечения данных из документов по API,0,0,0
7743888519,"ООО ""МЕДИАМУЗЫКА""",8 (499) 137-74-05,info@mediamus.ru,Веб-школа музыки,0,0,0
6229072775,"ООО ""НПП ""АЛЕКСАНДР""",8 (495) 720-72-38,A.SEMENOV@MACROOPTICA.RU,Тепловизор с функцией распознавания лиц,0,0,0
7729665790,"ООО ""Актив-Айти""",8 (495) 665-07-74,marketing@finassessment.com,Digital-платформа для оценки профессиональных навыков,0,0,0
7724305345,"ООО ""Спецдорпроект""",8 (495) 225-50-87,Info@spetsdor.ru,Система детектирования транспорта,0,0,0
7719609725,"ООО ""ИНТЕРИН ТЕХНОЛОГИИ""",8 (495) 220-82-35,info@interin.ru,Медицинская информационная система,0,0,0
5027278034,"ООО ""БИЭМ ГРУПП ФАБРИКА ИННОВАЦИЙ""",8 (800) 200-81-95,info+62153@bm-technology.ru,Санитайзер,0,0,0
7729665790,"ООО ""Актив-Айти""",8 (495) 665-07-74,finrabota@finacademy.net,Сервис для профессионального тестирования и карьерного развития финансовых специалистов,0,0,0
7724305345,"ООО ""Спецдорпроект""",8 (495) 225-50-87,Info@spetsdor.ru,Система приоритета движения наземного городского транспорта,0,0,0
7710668349,"ООО ""КЕХ еКоммерц""",8 (495) 228-36-30,sales@avito.ru,"Сервис для размещения объявлений о товарах, вакансиях, услугах от частных лиц и компаний",0,0,0
5903113639,"ООО ""Промобот""",8 (964) 644-20-05,info@promo-bot.ru,,0,0,0
7705647495,"ООО ""ДЕКАСТ""",8 (495) 232-19-30,metronic@decast.com,Счетчик крыльчатый одноструйный холодной и горячей воды,0,0,0
7719609725,"ООО ""ИНТЕРИН ТЕХНОЛОГИИ""",8 (495) 220-82-35,info@interin.ru,Информационная система для управления здравоохранением в регионе,0,0,0
7724614449,"ООО ""Научные Развлечения""",8 (495) 642-00-62,manager@nau-ra.ru,Конструктор для обучения программированию,0,0,0
7709736481,"АО ""ТЕЛЕКОМ-ПРОЕКТ""",8 (499) 703-32-48,info@i-gkh.ru,Информационная система для управляющих компаний,0,0,0
7730256505,"ООО ""Интеллект Инвест""",8 (985) 262-17-20,106@gpr.ru,Система автоматизации бизнес-процессов,0,0,0
5024176362,"ООО ""Кидтубэйби Рус""",8 (916) 929-24-89,info@kidtobaby.com,Маркетплейс для торговли детскими вещами,0,0,0
7709860400,"ООО ""1С""",8 (495) 737-92-57,1c@1c.ru,Автоматизация медицинских организаций,0,0,0
7726407960,"ООО ""ИНТЕРНЕТ УНИВЕРСИТЕТ""",8 (499) 703-01-68,support@antitreningi.ru,Сервис для создания и продажи образовательных курсов,0,0,0
5027278034,"ООО ""БИЭМ ГРУПП ФАБРИКА ИННОВАЦИЙ""",8 (800) 200-81-95,info+62153@bm-technology.ru,Киоск профилактики пандемии,0,0,0
7702824562,"ООО ""ПОМОЩЬ ИНТЕРНЕТ-МАГАЗИНАМ""",8 (499) 490-00-18,support@pimsolutions.ru,Сервисы для E-Commerce,0,0,0
7709860400,"ООО ""1С""",8 (495) 737-92-57,1c@1c.ru,Автоматизация бизнес-процессов в стоматологии,0,0,0
7709999716,"ООО ""ПРОГРЕССМИ""",8 (495) 480-84-95,support@progressme.ru,Виртуальный класс для преподавания английского языка,0,0,0
773606014603,ИП Скляров Михаил Евгеньевич,8 (495) 128-64-64,info@perfectsoft.ru,Профессиональная версия PrintStore предназначена для крупных организаций,0,0,0
6670420812,"ООО ""Джити Лоджистикс""",8 (343) 385-58-64,,Система управления складом,0,0,0
7715711661,"ООО ""ГРУППА АЛТЭЙ""",8 (495) 314-29-24,marketing@altey.ru,Автоматизация лабораторных исследований,0,0,0
